# Constructed from biom file
#OTU ID	VegBkConventional	FlBkConservation	VegRzConventional	FlRzConservation	VegBkConservation	HvBkConservation	HvRzConservation	FlRzConventional	VegRzConservation	FlBkConventional	HvBkConventional	HvRzConventional
k__Bacteria;p__GOUTA4;c__;o__;f__	0.0	0.0	0.0	1.04086433374e-05	0.0	1.3377210584e-05	0.0	1.27300964941e-05	0.0	1.13503512934e-05	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__;o__;f__	1.95423188916e-05	0.000184063082099	0.0	5.20432166871e-05	9.70898922949e-05	8.02632635043e-05	5.68445585546e-05	8.91106754589e-05	3.88729941535e-05	0.000227007025867	0.000108505262505	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	0.0170409020734	0.0145409834859	0.00934976625584	0.0109603014343	0.0128093931234	0.0118254541563	0.00739926670519	0.0132011100644	0.0103246672472	0.013348013121	0.0118425743649	0.0121545768566
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__	0.000312677102265	0.000191425605383	7.72707955028e-05	0.000135312363387	0.000200652444076	8.02632635043e-05	4.73704654622e-05	0.00015276115793	0.000155491976614	0.000158904918107	9.30045107188e-05	8.63557858377e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;Other;Other	0.000195423188916	0.000184063082099	0.000154541591006	0.000124903720049	0.000168289146645	2.67544211681e-05	5.68445585546e-05	8.91106754589e-05	9.32951859684e-05	0.000158904918107	0.000124006014292	0.000129533678756
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__	0.00109436985793	0.00209095661265	0.00104315573929	0.000853508753669	0.00121685998343	0.00119057174198	0.00038843781679	0.00142577080734	0.0008863042667	0.00152094707331	0.00209260149117	0.00110103626943
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290;f__	0.00189560493248	0.00150931727322	0.00146814511455	0.0017798780107	0.00183823529412	0.00155175642775	0.000928461123059	0.00168037273723	0.0016715387486	0.00147554566814	0.00147257141971	0.00172711571675
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301	0.000508100291181	0.000390213734051	0.000347718579763	0.00040593709016	0.000660211267606	0.000682237739786	0.000445282375345	0.000394632991318	0.000676390098271	0.000329160187508	0.000434021050021	0.000323834196891
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	0.000156338551132	0.000353401117631	3.86353977514e-05	0.00032266794346	0.000336578293289	0.000240789790513	0.00031264507205	0.000203681543906	0.000303209354397	0.000227007025867	0.000232511276797	0.000259067357513
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87;f__	0.000214965507807	0.000265050838223	0.000193176988757	0.000187355580074	0.000168289146645	9.36404740883e-05	4.73704654622e-05	0.000190951447412	0.000124393581291	0.000272408431041	4.65022553594e-05	8.63557858377e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__	0.00152430087354	0.001192728772	0.000656801761774	0.000801465536982	0.0016570008285	0.00211359927228	0.00107057251945	0.0015148814828	0.000878529667869	0.0012031372371	0.00201509773224	0.000993091537133
k__Bacteria;p__Kazan-3B-28;c__;o__;f__	0.0	0.0	0.0	0.0	1.9417978459e-05	0.0	0.0	0.0	0.0	1.13503512934e-05	0.0	0.0
k__Bacteria;p__NKB19;c__;o__;f__	3.90846377831e-05	0.0	0.0	0.0	0.0	0.0	9.47409309244e-06	2.54601929883e-05	0.0	0.0	1.55007517865e-05	0.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21	0.000390846377831	0.000935040457065	0.000231812386509	0.000343485230135	0.000595484672742	0.000749123792707	0.000161059582571	0.000560124245742	0.000279885557905	0.000590218267255	0.000604529319672	0.000388601036269
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	0.00635125363976	0.00639067021049	0.00552486187845	0.00462143764182	0.00535288939519	0.00449474275624	0.00221693778363	0.00623774728212	0.00405056599079	0.00653780234498	0.00376668268411	0.00492227979275
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	9.77115944578e-05	5.89001862718e-05	0.0	2.08172866749e-05	9.06172328086e-05	8.02632635043e-05	4.73704654622e-05	0.000127300964941	6.21967906456e-05	9.0802810347e-05	9.30045107188e-05	0.0
k__Bacteria;p__OD1;c__;o__;f__	7.81692755662e-05	8.83502794078e-05	0.000193176988757	0.000145721006724	9.06172328086e-05	4.01316317521e-05	9.47409309244e-05	0.000165491254424	4.66475929842e-05	9.0802810347e-05	6.20030071458e-05	0.000151122625216
k__Bacteria;p__OD1;c__ABY1;o__;f__	0.000390846377831	0.000441751397039	0.000115906193254	4.16345733497e-05	9.06172328086e-05	9.36404740883e-05	5.68445585546e-05	0.000190951447412	2.33237964921e-05	0.000238357377161	0.00021701052501	0.000194300518135
k__Bacteria;p__OD1;c__Mb-NB09;o__;f__	0.000175880870024	1.4725046568e-05	3.86353977514e-05	1.04086433374e-05	2.58906379453e-05	0.0	0.0	3.81902894824e-05	0.0	7.94524590536e-05	3.10015035729e-05	6.47668393782e-05
k__Bacteria;p__OD1;c__SM2F11;o__;f__	0.00289226319595	0.00106756587618	0.00115906193254	0.00124903720049	0.00144987572494	0.000976536372636	0.000445282375345	0.00142577080734	0.000909628063192	0.000885327400883	0.000837040596469	0.000561312607945
k__Bacteria;p__OD1;c__ZB2;o__;f__	0.00377166754607	0.00147986718008	0.00200904068307	0.00175906072403	0.00144987572494	0.000909650319715	0.000473704654622	0.00207500572854	0.00153937056848	0.00118043653451	0.000465022553594	0.000712435233161
k__Bacteria;p__OP11;c__OP11-4;o__;f__	1.95423188916e-05	0.0	0.0	0.0	0.0	0.0	1.89481861849e-05	6.36504824707e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__OP11;c__WCHB1-64;o__d153;f__	0.0	0.0	0.0	2.08172866749e-05	0.0	0.0	0.0	0.0	2.33237964921e-05	0.0	1.55007517865e-05	0.0
k__Bacteria;p__OP3;c__PBS-25;o__;f__	3.90846377831e-05	4.41751397039e-05	3.86353977514e-05	0.0	4.53086164043e-05	1.3377210584e-05	0.0	3.81902894824e-05	3.88729941535e-05	7.94524590536e-05	1.55007517865e-05	2.15889464594e-05
k__Bacteria;p__OP3;c__koll11;o__;f__	1.95423188916e-05	5.15376629879e-05	0.0	1.04086433374e-05	3.23632974316e-05	0.0	0.0	3.81902894824e-05	7.7745988307e-06	9.0802810347e-05	6.20030071458e-05	0.0
k__Bacteria;p__OP3;c__koll11;o__GIF10;f__kpj58rc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.31778929188e-05
k__Bacteria;p__Planctomycetes;c__;o__;f__	0.000234507826699	9.57128026917e-05	0.0	0.000124903720049	0.000103562551781	6.68860529202e-05	4.73704654622e-05	0.000114570868447	6.99713894763e-05	7.94524590536e-05	0.000186009021438	0.000151122625216
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__;f__	0.000136796232241	0.000250325791655	0.00027044778426	0.000187355580074	0.000161816487158	0.000160526527009	0.000151585489479	0.000165491254424	0.00010884438363	0.000351860890095	0.000232511276797	0.000172711571675
k__Bacteria;p__Planctomycetes;c__BD7-11;o__;f__	0.0	7.36252328398e-06	0.0	0.0	0.0	0.0	0.0	2.54601929883e-05	0.0	3.40510538801e-05	1.55007517865e-05	4.31778929188e-05
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__	0.0	1.4725046568e-05	0.0	2.08172866749e-05	0.0	0.0	0.0	3.81902894824e-05	0.0	0.0	0.0	2.15889464594e-05
k__Bacteria;p__Planctomycetes;c__OM190;o__CL500-15;f__	0.000175880870024	0.000117800372544	0.0	0.000187355580074	7.11992543496e-05	2.67544211681e-05	0.0	0.00015276115793	9.32951859684e-05	0.00013620421552	3.10015035729e-05	8.63557858377e-05
k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__	0.00164155478689	0.00234864492759	0.0013522389213	0.000978412473718	0.00117802402651	0.000842764266795	0.000644238330286	0.00154034167579	0.000816332877224	0.00138474285779	0.0014880721715	0.00136010362694
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__CCM11a;f__	1.95423188916e-05	0.000265050838223	0.000154541591006	4.16345733497e-05	1.29453189727e-05	8.02632635043e-05	0.0	6.36504824707e-05	2.33237964921e-05	9.0802810347e-05	0.000124006014292	2.15889464594e-05
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__CPla-3;f__	0.0	1.4725046568e-05	3.86353977514e-05	0.0	2.58906379453e-05	5.35088423362e-05	0.000113689117109	2.54601929883e-05	1.55491976614e-05	1.13503512934e-05	7.75037589323e-05	4.31778929188e-05
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__	0.00582361102968	0.00453531434293	0.00328400880887	0.00251889168766	0.00269262634631	0.00283596864382	0.00174323312901	0.00429004251852	0.00266668739893	0.00452879016606	0.00452621952165	0.00369170984456
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Pla1;f__	7.81692755662e-05	0.00011043784926	0.000154541591006	0.000135312363387	9.70898922949e-05	5.35088423362e-05	0.000113689117109	6.36504824707e-05	9.32951859684e-05	9.0802810347e-05	0.000155007517865	0.000107944732297
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__	0.0350393777726	0.024060726092	0.0252675501294	0.0206715656681	0.023651097763	0.0263664820612	0.0184934297164	0.0243908648828	0.0229972633412	0.0242443503626	0.0271418163781	0.0276554404145
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__mle1-8;f__	1.95423188916e-05	2.20875698519e-05	3.86353977514e-05	4.16345733497e-05	1.29453189727e-05	1.3377210584e-05	9.47409309244e-06	3.81902894824e-05	7.7745988307e-06	3.40510538801e-05	4.65022553594e-05	4.31778929188e-05
k__Bacteria;p__Planctomycetes;c__Pla4;o__;f__	0.00341990580602	0.00163448016904	0.0014295097168	0.000926369257031	0.000880281690141	0.000722369371539	0.00038843781679	0.00208773582504	0.000839656673716	0.00143014426296	0.000821539844682	0.000647668393782
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__B97;f__	0.0	9.57128026917e-05	0.0	3.12259300123e-05	0.000116507870754	0.000107017684672	9.47409309244e-06	2.54601929883e-05	5.44221918149e-05	4.54014051735e-05	7.75037589323e-05	2.15889464594e-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae	0.00910672060347	0.0078116372043	0.00737936097052	0.00729645897954	0.00772188276719	0.00703641276721	0.00473704654622	0.00729434529114	0.00717595472074	0.00812685152605	0.00669632477175	0.00865716753022
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae	0.000449473334506	0.000456476443607	0.000154541591006	0.00032266794346	0.000310687655344	0.000401316317521	0.000274748699681	0.000229141736894	0.000264336360244	0.000419962997855	0.000387518794662	0.000388601036269
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae	0.0149107893143	0.0186639965249	0.0165359502376	0.0138122697088	0.0146864643745	0.0111164619953	0.00774980814961	0.0140794867225	0.0129835800473	0.0180243578539	0.0149737262257	0.015932642487
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	0.00121162377128	0.00187008091413	0.000965884943785	0.00117617669713	0.00125569594035	0.000869518687963	0.000710556981933	0.00113297858798	0.00111954223162	0.00162310023495	0.00102304961791	0.00166234887737
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__DH61;f__	0.000175880870024	0.000125162895828	0.0	0.000156129650061	0.000148871168186	9.36404740883e-05	0.000123163210202	0.00015276115793	0.00021768876726	6.81021077602e-05	1.55007517865e-05	2.15889464594e-05
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__PHOS-HE93;f__	9.77115944578e-05	7.36252328398e-06	0.0	4.16345733497e-05	2.58906379453e-05	1.3377210584e-05	0.0	3.81902894824e-05	3.10983953228e-05	1.13503512934e-05	0.0	4.31778929188e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other	0.00187606261359	0.00171546792517	0.00162268670556	0.00167579157733	0.00180587199669	0.00242127511571	0.00103267614708	0.0015148814828	0.00163266575445	0.00204306323281	0.00199959698045	0.00250431778929
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__	0.00490512204178	0.00242963268371	0.00293629022911	0.00221704103087	0.00228484879867	0.00206009042994	0.0013737434984	0.00230414746544	0.00166376414977	0.00232682201514	0.00258862554834	0.0027633851468
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__	0.00275546696371	0.000957128026917	0.00154541591006	0.000593292670233	0.000822027754764	0.000187280948177	0.000170533675664	0.00101840771953	0.000769685284239	0.000681021077602	0.000325515787516	0.000388601036269
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.00607766117528	0.00513167872893	0.00656801761774	0.00693215646273	0.00637556959403	0.0100864167804	0.0145806292693	0.00555032207144	0.00753358626695	0.00363211241388	0.00623130221816	0.00995250431779
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__	0.00853999335561	0.00464575219219	0.0055634972762	0.00379915481816	0.00471209610605	0.00715680766247	0.00521075120084	0.0041245512641	0.00359963925861	0.00345050679319	0.00542526312526	0.00667098445596
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other	0.00125070840906	0.000515376629879	0.000347718579763	0.000655744530258	0.00095148094449	0.000789255424459	0.000378963723698	0.000572854342236	0.000520898121657	0.000578867915962	0.000558027064313	0.000669257340242
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	0.00355670203826	0.00360027388587	0.00482942471893	0.00278951641443	0.00337225559238	0.003183776119	0.00310750253432	0.00269878045676	0.0032420077124	0.0034278060906	0.00367367817339	0.00360535405872
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae	5.86269566747e-05	8.83502794078e-05	0.000965884943785	2.08172866749e-05	2.58906379453e-05	4.01316317521e-05	0.00031264507205	0.000127300964941	7.7745988307e-05	0.0	0.0	0.000172711571675
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	0.000547184928964	0.000964490550201	0.000927249546034	0.000562066740221	0.000750828500414	0.000708992160955	0.000540023306269	0.000674695114189	0.000839656673716	0.00094207915735	0.000868042100042	0.000518134715026
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.0327529264623	0.0269762853125	0.0363559092841	0.0315069633824	0.0324086060481	0.0347272386762	0.0274180254095	0.0257020648217	0.0350167931335	0.033619740531	0.0293429231318	0.0289723661485
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	0.0596822418948	0.0476428881706	0.0596916895259	0.0421029622999	0.0494252278376	0.0549803355004	0.0362289319855	0.0420729689131	0.0457224157233	0.0515305948719	0.0540976237348	0.0490284974093
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	0.000234507826699	0.000176700558816	0.000734072557277	0.000218581510086	0.000233015741508	0.000441447949274	0.00123163210202	0.000483743666777	0.000458701331011	0.000113503512934	0.000341016539302	0.00157599309154
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae	0.000449473334506	0.000103075325976	0.00081134335278	0.000208172866749	0.000135925849213	0.000521711212778	0.000435808282252	0.000381902894824	0.000295434755567	0.000227007025867	0.000310015035729	0.000993091537133
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	0.00535459537629	0.00738461085383	0.0100838388131	0.00837895788663	0.00720407000829	0.0073842202424	0.00800560866311	0.00678514143137	0.00850541112079	0.00849006276744	0.007331855595	0.00895941278066
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.00295089015263	0.00234864492759	0.006683923811	0.00360139059475	0.00260848177299	0.00290285469674	0.012505802882	0.00248236881636	0.00370070904341	0.00264463185136	0.00361167516625	0.00634715025907
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae	0.00265775536925	0.0032174226751	0.00324537341112	0.00241480525428	0.00248550124275	0.0021804853252	0.00124110619511	0.00202408534257	0.00269001119542	0.00372291522423	0.00254212329298	0.0022884283247
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	0.00105528522014	0.000463838966891	0.000734072557277	0.000926369257031	0.000563121375311	0.000936404740883	0.000549497399361	0.000674695114189	0.000847431272546	0.00083992599571	0.000713034582177	0.000993091537133
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae	0.00758241972993	0.0035855488393	0.00482942471893	0.00277910777109	0.00396774026512	0.00228750300987	0.00141163987077	0.0034753163429	0.00294657295684	0.0041088271682	0.00401469471269	0.00390759930915
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.00287272087706	0.00563233031224	0.00842251670981	0.00732768490955	0.00514576429163	0.00414693528106	0.00711504391242	0.00631412786109	0.00988151511382	0.00543681826953	0.00516175034489	0.00563471502591
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;Other	0.000293134783373	0.000161975512248	0.000231812386509	0.000176946936736	0.000168289146645	0.000361184685769	0.000217904141126	8.91106754589e-05	9.32951859684e-05	7.94524590536e-05	0.000201509773224	0.000323834196891
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__	0.00599949189971	0.0111689478218	0.0101997450064	0.0128650831651	0.00921706710853	0.00730395697889	0.00577919678639	0.00833821320366	0.0130146784426	0.0114979058602	0.00830840295754	0.0080310880829
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	0.0036934982705	0.00301127202315	0.00343855039988	0.00374711160147	0.00330752899751	0.00383925943762	0.00346751807183	0.00288973190417	0.00447816892648	0.00303054379533	0.00325515787516	0.00354058721934
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	0.0165523441012	0.0135985805055	0.0129428582467	0.0142390240856	0.0153790389395	0.0161195387538	0.0112457485007	0.0123863838888	0.0144296554298	0.0135863704982	0.0125711096988	0.0148747841105
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__	0.000469015653397	0.000427026350471	0.000231812386509	0.000312259300123	0.000478976801988	0.000160526527009	9.47409309244e-05	0.000241871833388	0.000365406145043	0.000158904918107	0.000155007517865	6.47668393782e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae	0.000234507826699	7.36252328398e-05	0.000193176988757	9.36777900368e-05	0.000161816487158	1.3377210584e-05	3.78963723698e-05	0.00015276115793	9.32951859684e-05	4.54014051735e-05	4.65022553594e-05	6.47668393782e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;Other	0.00318539797932	0.00191425605383	0.00339991500212	0.00213377188417	0.002368993372	0.0031035128555	0.0030127616034	0.00313160373756	0.00288437616619	0.0029056899311	0.00316215336444	0.00189982728843
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	0.00127025072795	0.000493289060027	0.00104315573929	0.000895143327019	0.00102915285833	0.00389276827996	0.0043865051018	0.000967487333554	0.000754136086578	0.000635619672429	0.00246461953405	0.00250431778929
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.0247014910789	0.0138489062972	0.027353861608	0.0162999354664	0.0218581710853	0.0461379993044	0.0938314179875	0.0210683096978	0.0213490483891	0.0162196519982	0.0320245531908	0.0337219343696
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	0.000214965507807	0.000242963268371	0.000463624773017	0.000395528446822	0.000161816487158	0.000147149316425	0.000416860096067	0.000496473763271	0.000458701331011	0.000249707728454	1.55007517865e-05	0.000172711571675
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	0.00214965507807	0.00293028426702	0.00197040528532	0.00283115098778	0.0026990990058	0.00220723974637	0.00152532898788	0.00226595717596	0.00186590371937	0.00245167587937	0.00221660750546	0.00198618307427
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__EB1003	0.000703523480096	0.000456476443607	0.000347718579763	0.000510023523534	0.00100973487987	0.00165877411242	0.000843194285227	0.000712885403671	0.000466475929842	0.000431313349148	0.00170508269651	0.000863557858377
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__UD5	0.000586269566747	0.00109701596931	0.000424989375266	0.000895143327019	0.00113271541011	0.000936404740883	0.000720031075025	0.000623774728212	0.000746361487747	0.000578867915962	0.00103855036969	0.000561312607945
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	0.000293134783373	0.00223820707833	0.00115906193254	0.00125944584383	0.00132042253521	0.00132434384782	0.00110846889182	0.00201135524607	0.00146162458017	0.00213386604315	0.00173608420008	0.00105785837651
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.00037130405894	0.000235600745087	0.000386353977514	0.00040593709016	0.000187707125104	0.000508334002194	0.000644238330286	0.000407363087812	0.000349856947382	0.000397262295268	0.000511524808953	0.000518134715026
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.00562818784077	0.009100078779	0.00792025653904	0.0108353977143	0.0076701014913	0.0116381732081	0.0151869712272	0.0112661353973	0.00971824853838	0.00750258220492	0.00838590671648	0.0110967184801
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.00130933536573	0.00223820707833	0.00119769733029	0.00426754376835	0.00258259113505	0.000468202370442	0.000502126933899	0.0015276115793	0.00340527428785	0.00135069180391	0.000387518794662	0.000669257340242
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__	0.0027750092826	0.00435125126083	0.00208631147858	0.00359098195141	0.00424606462303	0.00437434786098	0.00367594811987	0.00397179010617	0.00373958203757	0.00337105433413	0.0036581774216	0.00429620034542
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS-44;f__	0.00099665826347	0.0013767918541	0.00104315573929	0.000395528446822	0.000737883181442	0.000601974476282	0.000360015537513	0.000903836851083	0.000458701331011	0.0010328819677	0.000620030071458	0.000453367875648
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__	0.00500283363624	0.00584584348748	0.00274311324035	0.00325790536461	0.00370236122618	0.00288947748615	0.00135479531222	0.00487562695725	0.0022546336609	0.00450608946347	0.00294514283943	0.00200777202073
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	0.000977115944578	0.00131052914455	0.0026272070471	0.00300809792452	0.00136573115162	0.000842764266795	0.00152532898788	0.00271151055325	0.00233237964921	0.00111233442675	0.000930045107188	0.00272020725389
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae	0.000547184928964	0.000449113920323	0.00081134335278	0.000832691466994	0.000789664457332	0.00152500200658	0.000644238330286	0.00058558443873	0.00066861549944	0.000556167213375	0.000775037589323	0.000280656303972
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales;f__Procabacteriaceae	0.0	0.0	0.0	2.08172866749e-05	7.11992543496e-05	0.0	0.0	1.27300964941e-05	0.0	9.0802810347e-05	1.55007517865e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	0.000234507826699	0.00061108943257	0.000115906193254	0.00146761871058	0.0010874067937	0.000361184685769	0.000862142471412	0.00138758051786	0.00113509142928	0.000158904918107	7.75037589323e-05	0.000388601036269
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__	0.00242324754255	0.00346038594347	0.00166132210331	0.00301850656785	0.00417486536868	0.00568531449822	0.00389385226099	0.00318252412353	0.00277553178256	0.00329160187508	0.004355711252	0.00259067357513
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__	0.000195423188916	0.000655264572274	0.000193176988757	0.000343485230135	0.000368941590721	0.000254167001097	0.000217904141126	0.000229141736894	0.000272110959075	0.000340510538801	0.00021701052501	0.000215889464594
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	5.86269566747e-05	5.15376629879e-05	3.86353977514e-05	8.32691466994e-05	0.00012298053024	8.02632635043e-05	9.47409309244e-05	0.000178221350918	0.000209914168429	3.40510538801e-05	3.10015035729e-05	4.31778929188e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae	0.00228645131031	0.00142096699381	0.00173859289881	0.00141557549389	0.00149518434134	0.00121732616315	0.000918987029967	0.00161672225475	0.00169486254509	0.00106693302158	0.00108505262505	0.00114421416235
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae	7.81692755662e-05	0.000228238221803	0.000154541591006	0.000218581510086	0.000103562551781	0.000294298632849	3.78963723698e-05	0.000114570868447	0.000124393581291	4.54014051735e-05	0.000155007517865	4.31778929188e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__FAC87;f__	7.81692755662e-05	3.68126164199e-05	0.0	4.16345733497e-05	5.17812758906e-05	1.3377210584e-05	9.47409309244e-06	3.81902894824e-05	6.99713894763e-05	4.54014051735e-05	1.55007517865e-05	4.31778929188e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MIZ46;f__	0.000214965507807	0.000176700558816	0.000231812386509	0.000239398796761	0.000233015741508	0.000200658158761	7.57927447395e-05	0.00015276115793	0.000194364970768	0.000158904918107	0.000170508269651	0.000129533678756
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;Other	7.81692755662e-05	0.0	0.000231812386509	3.12259300123e-05	6.47265948633e-05	0.0	0.0	1.27300964941e-05	0.0	0.0	0.0	0.000129533678756
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	0.00930214379238	0.00737724833055	0.00695437159526	0.00616191685576	0.00656974937862	0.00684913181903	0.00485073566333	0.00887287725641	0.00582317452419	0.00810415082347	0.00703734131105	0.00738341968912
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacterineae	0.0	2.94500931359e-05	3.86353977514e-05	1.04086433374e-05	3.23632974316e-05	2.67544211681e-05	3.78963723698e-05	0.0	3.10983953228e-05	2.27007025867e-05	7.75037589323e-05	0.0
